ሀሰ	U+1200 U+1230	ሀሰሰጋዅ	መሀሰውኵ	ሀሰድንኹንሎም	ሀሰሶት	ሀሰስድኖ	ሀሰስ	ሀሰሱዅ	የሀሰት	ሀሰት	ሀሰን
ሀሲ	U+1200 U+1232	ሰሀሲ
ሀሴ	U+1200 U+1234	ነሀሴ
ሀስ	U+1200 U+1235	ስሀስኽር	የንሀስ	የነሀስ
ሀሶ	U+1200 U+1236	
ሀቃ	U+1200 U+1243	
ሀበ	U+1200 U+1260	ሀበኵ	ሀበነኵ	ሀበኲ	ሀበው	ሀበሊኪ	ሀበኲሎም	ሀበትሎም	ሀበገትክን	ሀበጋ	ሀበዅ	ሀበኵሉ	ሀበውዲ	ሀበውድ	ሀበሊክን	ሀበ	የሀበሻ	ዘድሀበ	ዘድሀበት
ሀቢ	U+1200 U+1262	ሀቢዅና	ሀቢትኖ	ሀቢን	ሀቢሮሎም	ሀቢኒዅሉ	ሀቢነውድ	ሀቢነኽር	ሀቢሮ	ሀቢነ	ሀቢብ	መውሀቢ
ሀቦ	U+1200 U+1266	
ሀታ	U+1200 U+1273	
ሀቻ	U+1200 U+127B	
ሀአ	U+1200 U+12A0	
ሀኢ	U+1200 U+12A2	
ሀእ	U+1200 U+12A5	
ሀዕ	U+1200 U+12D5	
ሀያ	U+1200 U+12EB	ለሀያ	ሀያኛ	የሀያ	ከሀያ	በሀያ	ሀያ
ሀይ	U+1200 U+12ED	ላደሀይሲ	ኒደሀይድ	ረሀይድኖር	ሀይ	ረሀይድና	ላደሀይዲ	ደሀይደላ	ጐሀይነዲሲ	ጐሀይዳዅ	ናደሀይ	ጎሀይረኵ	ደሀይድስተው	ኒደሀይ	ደሀይድናኽርሎም	ላደሀይ	ደሀይደኵ	ጐሀይቲ	ደሀይድሩኻ	ናደሀይሲ	ረሀይኒ	ናደሀይሲኻ	ናደሀይዲ	ደሀይዲ	ደሀይሊ	ደሀይሲ	ደሀይ	ሀይቆች	ሀይፋ	ግሩንሀይደ	ዮሀይም	በሀይል	ሮዝንሀይም	ሀይለጊዮርጊስ	ሀይሎች	ሀይማኖትን	ሆፈንሀይም	ተክለሀይማኖት	ሀይሌ	ሀይንስ	የሀይንሪኽ	በፀሀይ	ሀይለ	የሀይፋ	የሀይል	ሀይማኖቶች	በሀይማኖት	ሀይንከስ	በጸሀይ	ሀይነር	ፀሀይ	ሀይድሩን	ሀይሉ	ሀይላት	ሀይማኖታዊ	ሀይቅ	ሀይለሚካኤል	የሀይማኖት	ሀይል	ሀይማኖት
ሀደ	U+1200 U+12F0	ሀደግሳዅሊ	ሀደግሰስና	ሀደግሰውዲ	መሀደኵ	ሀደግናዅ	ወተሀደር	ሀደገኵር	ሀደጋዅዲ	መሀደነኵ	ሀደጊየሉ	ሀደገነኩ	ሀደውደው	ሀደግስናዲ	ሀደግስጊኽር	ኒሀደገውልድ	ሀደግሰውል	ሀደግሰውልድ	ሀደጊያ	ሀደግቲ	ሀደፍ	ሀደግስድኖ	ሀደግሰውሲ	ሀደግሳ	ሀደግሰኵ	ሀደፍዲ	ሀደግና	ሀደግሳዅሲ	ሀደግኖ	ሀደግሳዅልድ	ሀደግሱዅ	ሀደግሳዅድ	ሀደግሳዅ	ሀደግሰው	ሀደገኵ	ሀደግሰሰና	ሀደጉዅ	ሀደግስሮ	ሀደግሶ	ዋሀደ
ሀዱ	U+1200 U+12F1	ከገሀዱ	አሀዱ	እንዲዋሀዱ	ገሀዱ
ሀዲ	U+1200 U+12F2	ኢሀዲግ	ሀዲስ	ሀዲድ
ሀዳ	U+1200 U+12F3	መሀዳዅዲ	ኤናሀዳ	ገሀዳዊ
ሀድ	U+1200 U+12F5	መሀድኑዅ	መሀድንን	መሀድሳዅ	ሀድግሶ	ምሀድና	መሀድኒ	መሀድኖሰና	መሀድሮዅር	መሀድሰው	መሀድነሪ	መሀድና	መሀድነዲን	መሀድኖ	መሀድስጊር	መሀድስሮ	ሀድ	ለመዋሀድ	በገሀድ	የተሀድሶ	ተሀድሶ	ገሀድ
ሀዶ	U+1200 U+12F6	መሀዶ
ሀጂ	U+1200 U+1302	የሀጂና	ሀጂ
ሀጅ	U+1200 U+1305	የሀጅ	ሀጅ
ሀጆ	U+1200 U+1306	
ሀጋ	U+1200 U+130B	
ሀጠ	U+1200 U+1320	
ሀጥ	U+1200 U+1325	
ሀጨ	U+1200 U+1328	
ሀጵ	U+1200 U+1335	
ሀጻ	U+1200 U+133B	
ሀፈ	U+1200 U+1348	
ሀፊ	U+1200 U+134A	ፀሀፊዎች	ፀሀፊው	ጸሀፊ	ፀሀፊ
ሁቃ	U+1201 U+1243	
ሁታ	U+1201 U+1273	
ሁን	U+1201 U+1295	አትሁን	ጌታሁንን	ጥላሁንን	ነታንያሁን	በእስከአሁንም	ሁንታዉ	ያላችሁን	ልጆቻችሁን	ማቭሁንጋ	ሁንታ	ሁንገርሂልፈ	የጥላሁን	የአሁን	ራሳችሁን	ይሁንላችሁ	ፈንታሁን	አሁንና	እሳካሁን	እስከሁን	ይሁንታን	ቬልትሁንገርሂልፈ	ጉልሁን	ሁንጋሪያን	መርሁን	ኔታንያሁን	ሁንገር	አሁንስ	ሁንጋሪያ	ዋሲሁን	ዋስይሁን	በእስካሁን	ያሁን	ሮሁንጃያ	ኣሁንም	ትሁን	አስተያየታችሁን	ካሣሁን	ፋንታሁን	ጌታሁን	ኣሁን	እስከአሁን	ተስፋሁን	በአሁን	የእስካሁን	እስካሁንም	አይሁን	ይሁንታ	ከአሁን	ካሳሁን	ካሁን	ዘሪሁን	አብራችሁን	ጥላሁን	ይሁን	አሁንም	ይሁንና	እስካሁን	አሁን
ሁኘ	U+1201 U+1298	
ሁኙ	U+1201 U+1299	
ሁኝ	U+1201 U+129D	አብራችሁኝ
ሁአ	U+1201 U+12A0	
ሁኢ	U+1201 U+12A2	
ሁእ	U+1201 U+12A5	
ሁከ	U+1201 U+12A8	ሁከዲ	ከሁከት	በሁከቱ	የሁከትና	በሁከት	ለሁከቱ	የሁከት	ሁከቱን	ሁከር	ሁከትና	ሁከቱ	ሁከትን	ሁከት
ሁካ	U+1201 U+12AB	
ሁኬ	U+1201 U+12AC	
ሁክ	U+1201 U+12AD	
ሁኮ	U+1201 U+12AE	
ሁጂ	U+1201 U+1302	
ሁገ	U+1201 U+1308	
ሁጉ	U+1201 U+1309	
ሁጊ	U+1201 U+130A	
ሁጵ	U+1201 U+1335	
ሁጻ	U+1201 U+133B	
ሁ፡	U+1201 U+1361	
ሁ፣	U+1201 U+1363	
ህሐ	U+1205 U+1210	
ህሔ	U+1205 U+1214	
ህሕ	U+1205 U+1215	
ህሚ	U+1205 U+121A	ፋህሚ
ህማ	U+1205 U+121B	ፋህማን	ህማብዅ	ህማርዲ	አህማዲነጃድ	ማህማት	በሌህማን	አብዱራህማን	ሌህማን	ዓብዱራህማን
ህሜ	U+1205 U+121C	አህሜት	አህሜድ
ህም	U+1205 U+121D	ህምበኵለ	ህምብታ	ፈህምደቲ	ህምቢለ	ህምብረጛ	ህምብሩ	ህምባዅልድ	ኒህምቡዲክ	ህምብራዅልድ	ፈህምላ	ዝቕህምን	ህምበኵሎም	ህምበውኽር	ህምበኵማ	ህምብናዅ	ናህምቡሲ	ህምብደናዅን	ህምበስ	ህምብደናዅ	ኣህምባኹን	ህምብረን	ህምባዂል	ህምብራዅ	ህምባዅሰና	ህምብረሪትል	ህምበን	ህምበነኲና	ህምብናኽርድር	ህምበውልድ	ህምብነኵ	ህምብዅ	ህምበሊ	ህምበኩ	ህምብራ	ህምበሎም	ህምብሪድ	ህምውበሲ	ህምበኵሎምር	ህምበስና	ህምቢነለ	ህምነኵ	ኮልህምበውሲ	ህምበውዳግል	ህምባዅንማ	ህምበንኩን	ህምባክ	ህምባኹሉ	ህምብቶኽር	ህምብነን	ህምቢና	ህምባዅሊ	ህምበ	ህምባዂሲ	ህምብረሪት	ህምበኵሉ	ህምብኖ	ህምበቲ	ህምብዅን	ህምባዂ	ህምብነኵን	ህምባኹ	ህምብራዅንማ	ህምበውዲ	ህምብሪ	ህምብና	ህምባዅድ	ህምብ	ህምባዅል	ህም	ህምበሰና	ህምብንን	ህምበነኵ	ህምብረሪ	ህምቡርሰና	ህምቡርትክ	ህምበኩን	ህምባዅን	ህምበኵን	ህምበውሲ	ህምባዅሲ	ህምቢ	ህምበውድ	ህምቡንትክ	ህምባ	ህምበኵ	ህምበው	ህምባዅ	ህምቡ	የነዚህም	በዝህም	አህምት	መርህም	የዚህም	እስከዚህም	እንዲህም	ከእነዚህም	እነዚህም	ወዲህም	እዚህም	ከነዚህም	ስለዚህም	ከዚህም	ለዚህም	በዚህም	ይህም
ህሟ	U+1205 U+121F	
ህሥ	U+1205 U+1225	
ህረ	U+1205 U+1228	ህረብርናኻ	ህረብርኖ	ህረብል	ህረብሮኽር	ህረብረው	ተስፋምህረት	ህረብርነዲ	ህረብዲ	ህረብረንኽር	ህረብርነሰና	ህረብድ	ህረብሮ	ህረብ	ዘይተማህረ	ህረብረውድ	ህረብሩ	ከምህረት	ባህረሰላጤ	በባህረ	ከባህረ	የድህረ	በምህረት	በድህረ	ማህረምትን	ምህረቱን	ደህረ	ድህረ	የባህረ	የምህረት	ማህረምቲ	ምህረቱ	ባህረ	ምህረት
ህሪ	U+1205 U+122A	በህሪዲ	ብባህሪዮም	ብባህሪ	በህሪትል	የታህሪር	በታህሪር	ትምህሪ	ታህሪር	ባህሪያት	ኣልዘዋህሪ	ባህሪያዊ	ብናህሪ	ዘዋህሪ	ናህሪ	ባህሪ
ህራ	U+1205 U+122B	ሰውህራዅንማ	ጃህራይ	ዉህራና	ጃህራይዲ	ዊህራን	ጃህራይትል	ዉህራን	ከመምህራን	ሳህራ	የመምህራንን	የመምህራኑ	የቴህራንን	መምህራንና	በመምህራን	አህራም	የቴህራን	ከቴህራን	መምህራኑ	ዝምህራ	በቴህራን	የመምህራን	ምምህራን	ቴህራን	መምህራንን	መማህራን	መምህራን
ህሯ	U+1205 U+122F	
ህሰ	U+1205 U+1230	ባህሰጝኒንሎም	ሃህሰሰና	ሸንህሰናዅ	ተምቢህሰኵ	ጋህሰ	ክድህሰስ	ንግህሰት	ዝህሰ	ማህሰይቲ	ዝዳህሰሰ	ግህሰት
ህሲ	U+1205 U+1232	በህሲኖ	በህሲቶኽርማ	በህሲሮ	ባህሲሮ	ተዋህሲ
ህሴ	U+1205 U+1234	
ህስ	U+1205 U+1235	ዲህስኒና	ሽነህስተናዅ	ደዲህስናው	ሸንህስትና	ሸንህስተቲኩም	ዲህስነን	ባህስኖ	ተህስዩ	ኢድህስነሊ	ሸንህስተነትሉ	ከዚህስ	ዝድህስስ
ህሶ	U+1205 U+1236	ተምብህሶሰና	ተምቢህሶሰና
ህቃ	U+1205 U+1243	
ህበ	U+1205 U+1260	ህበንኵ	ህበኵሉ	ህበነኵ	ክንህበሉ	ውህበት	ማህበራቱ	ማህበራቸው	ማህበሩን	በማህበራዊና	ማህበርም	የማህበረሳብ	ማህበርና	በማህበሩ	ማህበረብ	ስለማህበሩ	ማህበርሰብ	የማህበር	ህበረት	ከማህበረሰቡ	ማህበረሰቡም	ማህበራትም	የማህበራት	ማህበራትና	ማህበረሰብን	ለማህበራዊ	ማህበራትን	ማህበርን	በማህበረሰብ	ማህበሰብ	የማህበረሰቡን	ማህበረሰብና	ለማህበሩ	የማህበሩን	በማህበራዊው	ከማህበራዊ	ማህበረሰቡን	ለማህበረሰቡ	ማህበረሰብም	ከምዝተዋህበ	በማህበረሰቡ	ዝህበሉ	ዝህበና	ብማህበራዊ	ክህበና	ማህበራዊን	ማህበራዊና	የማህበረሰቡ	የማህበረሰብ	ክህበሉ	ማህበረሰቦች	ማህበረሰቡ	የማህበሩ	ማህበረ	ማህበሩ	በማህበራዊ	የማህበራዊ	ዝተዋህበ	ማህበራት	ማህበራዊ	ማህበር	ማህበረሰብ
ህቢ	U+1205 U+1262	ዝህቢ	ንዝህቢ	ንህቢ
ህቦ	U+1205 U+1266	ተዉህቦኡ	አድህቦ	ትህቦም	ተውህቦን	ተውህቦ	ኣድህቦ	ከምዝህቦም	ዝህቦም	ከምዝተዋህቦም	ክንህቦም	ብህቦብላ	ህቦቡላዊ	ብዝህቦ	ዝተዋህቦ	ህቦቡላ	ይህቦ	ዝተዋህቦም	ህቦብላን	ይህቦም	ብህቦብላዊ	እትህቦ	ክህቦ	ህቦብላ	ትህቦ	ህቦብላዊ	ዝህቦ
ህታ	U+1205 U+1273	ገርህታት	ባህታ	ሃህታ
ህቻ	U+1205 U+127B	
ህአ	U+1205 U+12A0	ህአላ	ኢህአዴግን	የኢህአዲግ	ከኢህአዴግ	በኢህአዴግ	ኢህአዲግ	የኢህአዴግ	ኢህአዴግ
ህኢ	U+1205 U+12A2	
ህእ	U+1205 U+12A5	
ህዕ	U+1205 U+12D5	
ህያ	U+1205 U+12EB	ህያው	አህያ	የአህያ	ህያዉ	መራህያነ	የህያ	ያህያ	ህያብ
ህይ	U+1205 U+12ED	ተስፋህይወትዲ	ናህይማኖትድ	ህይወታዊ	ህይወቴ	በህይወቱ	ህይወታቸውንም	በህይወቴ	ህይወታቸውም	ህይወቴን	የህይወትን	ንህይወተይ	ብህይወቱ	ገብረህይወትን	ህይወታዊያን	ህይወተን	ንህይወትና	ህይወትም	ህይወትና	ብህይወቶም	ንህይወቱ	ለህይወት	ህይወቷን	ህይወታ	ህይወቷ	ህይወተይ	ንህይወቶም	ህይወቱን	ህይወታቸዉ	ንህይወት	ገብረህይወት	ህይወታቸው	ህይወታቸዉን	የህይወት	በህይወት	ህይወቱ	ህይውማን	ህይወታቸውን	ህይወትን	ብህይወት	ህይወቶም	ህይወት
ህደ	U+1205 U+12F0	በርህደኵ	ህደፍር	ህደምል	ተርህደና	በርህደው	ለውህደት	ተዋህደዉ	ከዉህደቱ	ውህደቱ	ማህደሩን	ማህደረ	ክህደት	ይህደን	የዉህደት	ይህደጎ	ውህደትን	የውህደት	ተዋህደው	ዉህደት	ማህደር	ውህደት
ህዱ	U+1205 U+12F1	ብህዱእ	በርህዱንሲክ	በርህዱዅ	ህዱእን	ህዱእ
ህዲ	U+1205 U+12F2	አከጃህዲሲ	አከይጃህዲ	ማህዲ	ብጋህዲ	ጋህዲ
ህዳ	U+1205 U+12F3	በርህዳ	ብምህዳምን	ተርህዳዅዲ	ምህዳምን	በርህዳዅ	ምህዳሩን	የህዳር	የህዳሴዉ	ስነምህዳር	ምህዳንን	ለህዳር	ከህዳር	ንምህዳን	ምህዳስ	ምህዳን	በህዳር	ምህዳም	ህዳሰ	ምህዳር	ብምህዳም	ንምህዳእ	ንምህዳም	ህዳሴን	የህዳሴ	ህዳር	ህዳሴ
ህድ	U+1205 U+12F5	ዘዋሃህድን	መህድኖ	ህድግስነ	በርህድኒል	በርህድሩ	ፈምህድር	ዘወሃህድ	ተምብህድ	በርህድኖ	ህድረኵ	ህድግ	በርህድሮ	በርህድና	በርህድረሪ	በርህድኒ	ውህድ	የታህድሶ	ህድእ	ዋህድ	ህድማ	ህድሞን	ዋህድን	ዘህድእ	ብህድኣት	ህድኣት	ገብረዋህድ	ህድኣትን
ህዶ	U+1205 U+12F6	ተዋህዶዲ	ምህዶ	ምህዶታተል	ተዋህዶን	ወድህዶኽር	በርህዶ	አዋህዶ	ተዋህዶ
ህጂ	U+1205 U+1302	
ህጅ	U+1205 U+1305	ህጅጅግኒ	ህጅግዲ	ህጅግ	ህጅክ
ህጆ	U+1205 U+1306	
ህጋ	U+1205 U+130B	በህጋዊነት	ህጋዊነት	ዘይህጋዊያን	በህጋዊ	ህጋዊ
ህጠ	U+1205 U+1320	ንመህጠሪ
ህጥ	U+1205 U+1325	
ህጨ	U+1205 U+1328	
ህጵ	U+1205 U+1335	
ህጻ	U+1205 U+133B	ንህጻውንቲ	ህጻውናትና	ህጻውንትን	ህጻናትንም	ህጻናትም	የህጻናትና	ምህጻረ	ህጻናቱን	ለህጻናቱ	ህጻናትና	ህጻንን	በህጻናት	የህጻናትን	ህጻናቱ	ለህጻናት	ንህጻናት	ህጻውንቲ	ምህጻር	ምህጻሩ	የህጻናት	ህጻን	ህጻናትን	በምህጻሩ	ህጻናት
ህፈ	U+1205 U+1348	በጽህፈት	የጽህፈት	ፅህፈት	ጽህፈት
ህፊ	U+1205 U+134A	
ሆለ	U+1206 U+1208	የሆለታ	ሆለታ
ሆሉ	U+1206 U+1209	
ሆሊ	U+1206 U+120A	የሆሊዉድ	የሆሊውዱ	ሆሊውድ
ሆላ	U+1206 U+120B	ክምሆላይት	ሆላንዳዊ	ሆላንድን	ሆላንድ
ሆሌ	U+1206 U+120C	
ሆል	U+1206 U+120D	እስቶክሆልምልድ	ስቶክሆልምሊ	እስቶክሆልም	እስቶክሆልምሊ	አልኮሆል	ሆል	ሆልሽታይን	በእስቶክሆልሙ	ሄልምሆልትዝ	አልክሆል	ላይድሆልት	የስቶክሆልሙን	በእስቶክሆልም	ሆልብሩክ	ሆልገር	የስቶክሆልም	የስቶክሆልሙ	በስቶክሆልም	ሆልደር	ስቶክሆልም
ሆሎ	U+1206 U+120E	ሆሎኮስት	የሆሎኮስት	ሆሎት
ሆሐ	U+1206 U+1210	
ሆሔ	U+1206 U+1214	
ሆሕ	U+1206 U+1215	
ሆመ	U+1206 U+1218	
ሆሙ	U+1206 U+1219	
ሆሥ	U+1206 U+1225	
ሆረ	U+1206 U+1228	
ሆሩ	U+1206 U+1229	ሳሆሩ
ሆሪ	U+1206 U+122A	
ሆራ	U+1206 U+122B	ሳሆራ	ሆራ
ሆር	U+1206 U+122D	ሆርያኻ	ሳሆርናርሲ	ሆርሞን	ሆርያ	ዚልበርሆርን	ሆርስ	ሆርስት	ሆርን
ሆሮ	U+1206 U+122E	ሆሮ
ሆሯ	U+1206 U+122F	
ሆሰ	U+1206 U+1230	
ሆሲ	U+1206 U+1232	
ሆሳ	U+1206 U+1233	የሆሳዕና
ሆሴ	U+1206 U+1234	ሆሴይን	ሆሴ
ሆስ	U+1206 U+1235	ሆስቢታል	ንሆስፒታል	ሆስፒታልና	ሆስፒታሉ	ሆስፒታሉን	የሆስፒታሉ	ሆስፒታሎችን	ከሆስፒታል	የሆስኒ	በሆስፒታል	ሆስፒታላትን	ሆስፒታሎች	ሆስፒታላት	ሆስኒ	ሆስፒታል
ሆሶ	U+1206 U+1236	
ሆሸ	U+1206 U+1238	
ሆሻ	U+1206 U+123B	
ሆሽ	U+1206 U+123D	
ሆቀ	U+1206 U+1240	
ሆቁ	U+1206 U+1241	
ሆቃ	U+1206 U+1243	
ሆቅ	U+1206 U+1245	
ሆቆ	U+1206 U+1246	
ሆበ	U+1206 U+1260	
ሆቢ	U+1206 U+1262	
ሆብ	U+1206 U+1265	ሆብስ
ሆቦ	U+1206 U+1266	
ሆተ	U+1206 U+1270	ሆተልትል	ሆተል
ሆቱ	U+1206 U+1271	
ሆታ	U+1206 U+1273	በሆታ	ንብድሆታት	ብድሆታትን	ብድሆታት
ሆቴ	U+1206 U+1274	ሆቴሎችና	የሆቴልና	ሆቴሎችን	ከሆቴሉ	ሆቴሉን	ሆቴልና	የሆቴሉ	በሆቴሉ	በሆቴል	ሆቴሉ	ሆቴሎም	ንሆቴላት	የሆቴል	ሆቴሎች	ሆቴላትን	ሆቴልን	ሆቴላት	ሆቴል
ሆት	U+1206 U+1275	ሆትስፐርና	ሆትስፐርን	ሆትስፐር
ሆቶ	U+1206 U+1276	ሆቶል
ሆቸ	U+1206 U+1278	
ሆቻ	U+1206 U+127B	
ሆች	U+1206 U+127D	የድሆችን	ከድሆች	በድሆችና	መርሆችን	ድሆችን	መርሆች	በድሆች	የድሆች	ለድሆች	ድሆች
ሆኃ	U+1206 U+1283	
ሆን	U+1206 U+1295	ሰውመሆን	እንዲሆንላችሁ	ቢሆንማ	ሥለመሆን	ሆንን	ትምባሆን	አለመሆንዋን	እንደሆንኩ	ሆንዱራስ	ከምትሆንበት	እንደማይሆንም	የማይሆንበት	ስለሚሆንበት	ያለመሆን	እንሆን	ልንሆን	ይሆንብናል	የምትሆንበት	የሰውመሆን	ይሆንበታል	ስንሆን	ሆንኮንግ	ከሚሆንበት	ብንሆን	በመሆንም	በሆንግ	አትሆንም	ለመሆንም	ሌሆንግ	ሆንዱራስን	ሆንኩ	ዝሆን	እንዳይሆንም	የምትሆን	የምትሆንበትን	እንደሚሆንና	ስለመሆን	መሆንም	እንደሆንም	እንዲሆንና	ሳይሆንለት	የሚሆንባቸው	ይሆንባቸዋል	እንደመሆንዋ	እንደሆንን	ባትሆንም	ላለመሆን	ሆንግኮንግ	መሆንን	ስለሚሆን	የሚሆንበትን	እንዲሆንም	ብሆን	ሊሆንም	ልሆን	የሆንግ	ኮሆን	እስከመሆን	የማይሆን	እስኪሆን	በሚሆን	ትሆን	ስሆን	በሚሆንበት	የዝሆን	ላይሆን	በመሆንዋ	አለመሆን	ብድሆን	እንዳትሆን	እንደምትሆን	ብትሆን	ሳትሆን	ከመሆን	ባይሆን	እንደሚሆንም	የሚሆንበት	ልትሆን	እንድትሆን	መሆንዋ	ሆንዋል	ብትሆንም	መሆንዋን	ሆንግ	እንደማይሆን	እንዳይሆን	እንደሆን	ባይሆንም	የመሆን	ሆን	ስትሆን	ሣይሆን	አይሆንም	የሚሆን	እንዲሆን	በመሆን	ለመሆን	እንደሚሆን	መሆን	ቢሆንም	ሊሆን	ይሆን	ቢሆን	ሳይሆን	ሲሆን
ሆኘ	U+1206 U+1298	
ሆኙ	U+1206 U+1299	
ሆአ	U+1206 U+12A0	
ሆኢ	U+1206 U+12A2	
ሆእ	U+1206 U+12A5	
ሆወ	U+1206 U+12C8	
ሆው	U+1206 U+12CD	ሆው	የሆው
ሆዐ	U+1206 U+12D0	
ሆዕ	U+1206 U+12D5	
ሆያ	U+1206 U+12EB	ሆያሆዬ	ሆያ
ሆይ	U+1206 U+12ED	ጃንሆይሪ	ሆይሊ	ዎሆይ	ሆይዲ	ቬርክሆይዘር	እማሆይ	የጃንሆይን	ሆይ	ጃንሆይ	ፈርሆይገን
ሆደ	U+1206 U+12F0	ሆደኻ	ሆደኽር	ሆደርኽር	ሆደሩዅሲ	ሆደሩዅ	ሆደት	ሆደር	ሆደይ	ሆደ
ሆዱ	U+1206 U+12F1	
ሆዲ	U+1206 U+12F2	
ሆዳ	U+1206 U+12F3	
ሆድ	U+1206 U+12F5	ሆድና	ሆድ	የሆድ
ሆዶ	U+1206 U+12F6	
ሆጆ	U+1206 U+1306	
ሆገ	U+1206 U+1308	ሆገን
ሆጉ	U+1206 U+1309	
ሆጊ	U+1206 U+130A	
ሆጋ	U+1206 U+130B	
ሆጠ	U+1206 U+1320	
ሆጣ	U+1206 U+1323	
ሆጥ	U+1206 U+1325	
ሆጨ	U+1206 U+1328	
ሆጭ	U+1206 U+132D	
ሆጮ	U+1206 U+132E	
ሆጵ	U+1206 U+1335	
ሆጻ	U+1206 U+133B	
ሆፈ	U+1206 U+1348	ከሆፈንሃይም	የቤትሆፈን	ሆፈንሀይም	ሆፈንሃይምን	የፍራውንሆፈር	ቤትሆፈን	ፍራውንሆፈር	ሆፈር	ሆፈንሃይም	አይንድሆፈን
ሆፉ	U+1206 U+1349	
ሆፊ	U+1206 U+134A	
ሆ።	U+1206 U+1362	
ሆ፦	U+1206 U+1366	
ለሀ	U+1208 U+1200	ለሀኪሉ	ለሀክዅሉ	ለሀክኑዅ	ለሀክሮሉ	ለሀክድኖላ	ለሀክነሊ	ለሀክቶሉ	ለሀኮ	ለሀክየኩም	ለሀክጊንሎም	ለሀክኖ	ስለሀገሪቱ	ለሀገርዋ	በክፍለሀገር	ተክለሀይማኖት	ክፍለሀገር	ለሀገራችን	ባለሀብት	ለሀያ	ለባለሀብቶች	ለሀገራቸዉ	ለሀገሩ	ባለሀብቶችን	ለሀገራቸው	ለሀገር	ባለሀብቶች	ለሀገሪቱ
